sep=;
Object;DCN;Description;Design Responsible;KOLA Time;Status;Fact No Time;Product Class;LinkID;Function Group;Suffix;Context;Usage;Partno;Part issue;Qty;Amount;UoM;Name;Variants;Added;Deleted;Parttype;Module;Safety Part;Direction;Old LinkID;New Link ID;AssyMark;AssyMark Fact
A50-0030;K1589676;"UPDATE LINKID FOR 320 HP FOR PC A3 DIESEL-B";05902;202409;Introduced;;=T("A3");195533;2346;27;90;1;24481574;G01;00001;     ;;FUEL SUPPLY              ;4*2,DIESEL-B,CAB-CRW;K1589676;        ;5;040-020-010;;;;;;
A50-0030;K1589676;"UPDATE LINKID FOR 320 HP FOR PC A3 DIESEL-B";05902;202409;Introduced;;=T("A3");92387;2346;27;4;1;21870091;P06;00001;     ;001;SUPPORT;4*4,CAB-SSLP;K1313420;K1589676;D;040-020-010;;;;;;
A50-0030;K1589676;"UPDATE LINKID FOR 320 HP FOR PC A3 DIESEL-B";05902;202409;Introduced;;=T("A3");92390;2346;27;90;1;21870886;G02;00001;     ;;SUPPORT                  ;4*4,CAB-DAY;K1313420;K1589676;5;040-020-020;;;;;;
A50-0030;K1589676;"UPDATE LINKID FOR 320 HP FOR PC A3 DIESEL-B";05902;202409;Introduced;;=T("A3");92391;2346;27;90;1;21870886;G02;00001;     ;;SUPPORT                  ;4*4,CAB-SSLP;K1313420;K1589676;5;040-020-020;;;;;;
A50-0030;K1589676;"UPDATE LINKID FOR 320 HP FOR PC A3 DIESEL-B";05902;202409;Introduced;;=T("A3");92386;2346;27;4;1;21870091;P06;00001;     ;001;SUPPORT;4*4,CAB-DAY;K1313420;K1589676;D;040-020-010;;;;;;
A50-0030;K1589676;"UPDATE LINKID FOR 320 HP FOR PC A3 DIESEL-B";05902;202409;Introduced;;=T("A3");81461;2346;27;4;1;21870091;P06;00001;     ;001;SUPPORT;CAB-CRW;K1298865;K1589676;D;040-020-010;;;;;;
A50-0030;K1589676;"UPDATE LINKID FOR 320 HP FOR PC A3 DIESEL-B";05902;202409;Introduced;;=T("A3");81462;2346;27;90;1;21870886;G02;00001;     ;;SUPPORT                  ;CAB-CRW;K1298865;K1589676;5;040-020-020;;;;;;
A50-0030;K1589676;"UPDATE LINKID FOR 320 HP FOR PC A3 DIESEL-B";05902;202409;Introduced;;=T("A3");198532;2346;27;4;1;24577110;P01;00001;     ;001;BRACKET;4*4,DIESEL-B,CAB-SSLP;K1589676;        ;K;040-020-010;N;;;;;
A50-0030;K1589676;"UPDATE LINKID FOR 320 HP FOR PC A3 DIESEL-B";05902;202409;Introduced;;=T("A3");198533;2346;27;4;1;22212805;P03;00001;     ;001;HOSE;4*2,DIESEL-B,CAB-DAY;K1589676;        ;K;040-020-010;;;;;;
A50-0030;K1589676;"UPDATE LINKID FOR 320 HP FOR PC A3 DIESEL-B";05902;202409;Introduced;;=T("A3");198534;2346;27;4;1;22212805;P03;00001;     ;001;HOSE;4*2,DIESEL-B,CAB-SSLP;K1589676;        ;K;040-020-010;;;;;;
A50-0030;K1589676;"UPDATE LINKID FOR 320 HP FOR PC A3 DIESEL-B";05902;202409;Introduced;;=T("A3");198527;2346;27;4;1;24508182;P01;00001;     ;001;HOSE;DIESEL-B,CAB-CRW;K1589676;        ;K;040-020-010;N;;;;;
A50-0030;K1589676;"UPDATE LINKID FOR 320 HP FOR PC A3 DIESEL-B";05902;202409;Introduced;;=T("A3");198528;2346;27;4;1;22173322;P04;00001;     ;001;BRACKET;4*2,DIESEL-B,CAB-DAY,UMFUEL;K1589676;        ;K;040-020-010;;;;;;
A50-0030;K1589676;"UPDATE LINKID FOR 320 HP FOR PC A3 DIESEL-B";05902;202409;Introduced;;=T("A3");198529;2346;27;4;1;22173322;P04;00001;     ;001;BRACKET;4*2,DIESEL-B,CAB-SSLP,UMFUEL;K1589676;        ;K;040-020-010;;;;;;
A50-0030;K1589676;"UPDATE LINKID FOR 320 HP FOR PC A3 DIESEL-B";05902;202409;Introduced;;=T("A3");198530;2346;27;4;1;24577110;P01;00001;     ;001;BRACKET;DIESEL-B,CAB-CRW;K1589676;        ;K;040-020-010;N;;;;;
A50-0030;K1589676;"UPDATE LINKID FOR 320 HP FOR PC A3 DIESEL-B";05902;202409;Introduced;;=T("A3");198531;2346;27;4;1;24577110;P01;00001;     ;001;BRACKET;4*4,DIESEL-B,CAB-DAY;K1589676;        ;K;040-020-010;N;;;;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");204987;376 ;01;14;2;22040099;P01;00001;     ;001;BRACKET;RAP8500,DTECH-EL,ESMR-S1;K1617795;K1636976;D;020-010-050;;;;216344;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");204964;376 ;01;11;3;20374498;P07;00001;     ;001;SUPPORT;DTECH-EL;K1617795;K1636976;D;020-010-070;N;;;214387;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");204991;3714;04;65;3;22040099;P01;00001;     ;001;BRACKET;RAP9400,DTECH-EL,ESMR-S2;K1617795;K1637129;D;020-010-050;;;;211925;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");204992;3714;04;65;3;22040099;P01;00001;     ;001;BRACKET;RAP8500,DTECH-EL,ESMR-S3;K1617795;K1637129;D;020-010-050;;;;211920;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");204993;3714;04;65;3;22040099;P01;00001;     ;001;BRACKET;RAP8800,DTECH-EL,ESMR-S3;K1617795;K1637129;D;020-010-050;;;;211922;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");204994;3714;04;65;3;22040099;P01;00001;     ;001;BRACKET;RAP9100,DTECH-EL,ESMR-S3;K1617795;K1637129;D;020-010-050;;;;211924;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");204995;3714;04;65;3;22040099;P01;00001;     ;001;BRACKET;RAP9400,DTECH-EL,ESMR-S3;K1617795;K1637129;D;020-010-050;;;;211926;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");204996;3714;04;65;3;22040099;P01;00001;     ;001;BRACKET;RAP8200,DTECH-EL,ESMR-S2;K1617795;K1637129;D;020-010-050;;;;211918;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");204985;3714;04;66;3;22040099;P01;00001;     ;001;BRACKET;RAP8200,DTECH-EL,ESMR-S2;K1617795;K1637129;D;020-010-050;;;;211973;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");204988;3714;04;65;3;22040099;P01;00001;     ;001;BRACKET;RAP8500,DTECH-EL,ESMR-S2;K1617795;K1637129;D;020-010-050;;;;211919;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");204989;3714;04;65;3;22040099;P01;00001;     ;001;BRACKET;RAP8800,DTECH-EL,ESMR-S2;K1617795;K1637129;D;020-010-050;;;;211921;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");204990;3714;04;65;3;22040099;P01;00001;     ;001;BRACKET;RAP9100,DTECH-EL,ESMR-S2;K1617795;K1637129;D;020-010-050;;;;211923;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");204978;373 ;18;1;7;24231166;P02;00001;     ;001;BRACKET;RAP8200,DTECH-EL,ESMR-S3;K1617795;K1633094;D;020-010-050;N;;;;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");204986;3714;04;66;3;22040099;P01;00001;     ;001;BRACKET;RAP8200,DTECH-EL,ESMR-S3;K1617795;K1633094;D;020-010-050;;;;;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");204997;3714;04;65;3;22040099;P01;00001;     ;001;BRACKET;RAP8200,DTECH-EL,ESMR-S3;K1617795;K1633094;D;020-010-050;;;;;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");177801;373 ;18;1;7;24231166;P02;00001;     ;001;BRACKET;RAP8200,DTECH-EL;K1544174;K1617795;D;020-010-050;N;;;;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");177802;373 ;18;1;7;20730857;P05;00002;     ;001;FLANGE SCREW;RAP8200,DTECH-EL;K1544174;K1617795;D;020-010-020;;;;;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");177803;373 ;18;1;7;990017;P03;00002;     ;001;FLANGE NUT;RAP8200,DTECH-EL;K1544174;K1617795;D;020-010-020;;;;;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");204977;373 ;18;1;7;24231166;P02;00001;     ;001;BRACKET;RAP8200,DTECH-EL,ESMR-S2;K1617795;K1636983;D;020-010-050;N;;;215121;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");178051;3714;04;65;3;22040099;P01;00001;     ;001;BRACKET;RAP9400,DTECH-EL;K1551809;K1617795;D;020-010-050;;;;;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");165990;3714;04;66;3;22040099;P01;00001;     ;001;BRACKET;RAP8200,ESMR-S2;K1512589;K1617795;D;020-010-050;;;;;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");165991;3714;04;66;3;22040099;P01;00001;     ;001;BRACKET;RAP8200,ESMR-S3;K1512589;K1617795;D;020-010-050;;;;;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");178047;3714;04;65;3;22040099;P01;00001;     ;001;BRACKET;RAP8200,DTECH-EL;K1551809;K1617795;D;020-010-050;;;;;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");178048;3714;04;65;3;22040099;P01;00001;     ;001;BRACKET;RAP8500,DTECH-EL;K1551809;K1617795;D;020-010-050;;;;;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");178049;3714;04;65;3;22040099;P01;00001;     ;001;BRACKET;RAP8800,DTECH-EL;K1551809;K1617795;D;020-010-050;;;;;;
Q3-29740;K1617795;"I2V PART EE EMOB MAINTENANCE PCA3";06179;202409;Introduced;;=T("A3");178050;3714;04;65;3;22040099;P01;00001;     ;001;BRACKET;RAP9100,DTECH-EL;K1551809;K1617795;D;020-010-050;;;;;;
Q6-03525;K1612096;"CORRECTION DCN K-15504-59 PIL-170740";06179;202337;Introduced;;=T("A3");176676;3751;01;1;3;24221253;P01;00001;     ;001;WIRES;4*4,STWPOS-R;K1550459;K1612096;D;020-090-012;N;;;;;
;K1570710
W60-1706;K1591507;"SW: TEA2BP; SCIM; P1706; 23A0; NTP; PCA3";05662;202347;Introduced;;=T("A3");196954;368 ;03;50;1;24510610; 01;00000;     ;;NODE TEMPLATE;A3-MDV;K1591507;K1597230;8;021-090-020;;;;;;
W60-1706;K1591507;"SW: TEA2BP; SCIM; P1706; 23A0; NTP; PCA3";05662;202347;Introduced;;=T("A3");194715;368 ;03;50;1;24481712; 01;00000;     ;;NODE TEMPLATE;A3-MDV;K1587249;K1591507;8;021-090-020;;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168143;7722;01;3;46;24639188;P01;00004;     ;001;TIRE;DPI30027,WTDD22.5,TD315-80,TMD-PIRE;K1612078;        ;D;036-020-020;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168144;7722;01;3;46;24639193;P01;00004;     ;001;TIRE;RAA22,DPI10017,WTDD22.5,TD315-80,TMD-PIRE;K1612078;        ;D;036-020-020;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168145;7722;01;3;46;24639193;P01;00004;     ;001;TIRE;DPI10017,WTDD22.5,TD315-80,TMD-PIRE;K1612078;        ;D;036-020-020;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168146;7721;01;3;59;24639190;P01;00001;     ;001;TIRE;FPI30026,WTDF22.5,TF13,TMF-PIRE,SPWT-F;K1612078;        ;D;036-020-010;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168147;7721;01;3;59;24639190;P01;00002;     ;001;TIRE;FPI30026,WTDF22.5,TF13,TMF-PIRE;K1612078;        ;D;036-020-010;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168148;7722;01;3;47;24639191;P01;00004;     ;001;TIRE;RAA22,DPI30027,WTDD22.5,TD13,TMD-PIRE;K1612078;        ;D;036-020-020;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168149;7722;01;3;47;24639191;P01;00004;     ;001;TIRE;DPI30027,WTDD22.5,TD13,TMD-PIRE;K1612078;        ;D;036-020-020;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168141;7723;01;3;59;24639192;P01;00004;     ;001;TIRE;TPI10016,WTT-DUAL,WTDT22.5,TT315-80,TMT-PIRE;K1612078;        ;D;036-020-020;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168142;7722;01;3;46;24639188;P01;00004;     ;001;TIRE;RAA22,DPI30027,WTDD22.5,TD315-80,TMD-PIRE;K1612078;        ;D;036-020-020;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168134;7721;01;3;58;24639187;P01;00001;     ;001;TIRE;FPI30026,WTDF22.5,TF315-80,TMF-PIRE,SPWT-F;K1612078;        ;D;036-020-010;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168135;7721;01;3;58;24639187;P01;00002;     ;001;TIRE;FPI30026,WTDF22.5,TF315-80,TMF-PIRE;K1612078;        ;D;036-020-010;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168136;7723;01;3;59;24639187;P01;00002;     ;001;TIRE;TPI30026,WTT-SING,WTDT22.5,TT315-80,TMT-PIRE;K1612078;        ;D;036-020-020;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168137;7723;01;3;59;24639187;P01;00004;     ;001;TIRE;TPI30026,WTT-DUAL,WTDT22.5,TT315-80,TMT-PIRE;K1612078;        ;D;036-020-020;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168138;7721;01;3;58;24639192;P01;00001;     ;001;TIRE;FPI10016,WTDF22.5,TF315-80,TMF-PIRE,SPWT-F;K1612078;        ;D;036-020-010;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168139;7721;01;3;58;24639192;P01;00002;     ;001;TIRE;FPI10016,WTDF22.5,TF315-80,TMF-PIRE;K1612078;        ;D;036-020-010;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168140;7723;01;3;59;24639192;P01;00002;     ;001;TIRE;TPI10016,WTT-SING,WTDT22.5,TT315-80,TMT-PIRE;K1612078;        ;D;036-020-020;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168419;7721;01;3;60;24639194;P01;00001;     ;001;TIRE;FPI10016,WTDF22.5,TF385-65,TMF-PIRE,SPWT-F;K1612078;        ;D;036-020-010;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168420;7721;01;3;60;24639194;P01;00002;     ;001;TIRE;FPI10016,WTDF22.5,TF385-65,TMF-PIRE;K1612078;        ;D;036-020-010;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168421;7723;01;3;60;24639194;P01;00002;     ;001;TIRE;TPI10016,WTT-SING,WTDT22.5,TT385-65,TMT-PIRE;K1612078;        ;D;036-020-020;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168379;7721;01;3;60;24639189;P01;00001;     ;001;TIRE;FPI30028,WTDF22.5,TF385-65,TMF-PIRE,SPWT-F;K1612078;        ;D;036-020-010;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168380;7721;01;3;60;24639189;P01;00002;     ;001;TIRE;FPI30028,WTDF22.5,TF385-65,TMF-PIRE;K1612078;        ;D;036-020-010;Y;;;;;
51-00754;K1612078;"PC-A4:FG7721/22/23 NEW TIRE TREAD INTRO FROM PIRELLI";00692;202409;Introduced;;=T("A4");168381;7723;01;3;60;24639189;P01;00002;     ;001;TIRE;TPI30028,WTT-SING,WTDT22.5,TT385-65,TMT-PIRE;K1612078;        ;D;036-020-020;Y;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");164964;376 ;91;90;10;78704560;G01;00001;     ;;HARNESS RANGE EXTENDER   ;6*2,RAP9440,FRAME266,RFL3695,TIRE-PMI;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");164952;376 ;91;90;10;78704469;G01;00001;     ;;HARNESS RANGE EXTENDER   ;6*2,RAP6490,FRAME266,RFL3045,TIRE-PMI;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");164953;376 ;91;90;10;78704477;G01;00001;     ;;HARNESS RANGE EXTENDER   ;6*2,RAP6690,FRAME266,RFL3145,TIRE-PMI;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");164954;376 ;91;90;10;78704484;G01;00001;     ;;HARNESS RANGE EXTENDER   ;6*2,RAP6890,DTECH-CO,FRAME266,RFL3295,TIRE-PMI;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");164955;376 ;91;90;10;78704491;G01;00001;     ;;HARNESS RANGE EXTENDER   ;6*2,RAP7090,DTECH-CO,FRAME266,RFL3395,TIRE-PMI;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");164956;376 ;91;90;10;78704503;G01;00001;     ;;HARNESS RANGE EXTENDER   ;6*2,RAP7290,DTECH-CO,FRAME266,RFL3545,TIRE-PMI;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");164957;376 ;91;90;10;78704515;G01;00001;     ;;HARNESS RANGE EXTENDER   ;6*2,RAP7490,DTECH-CO,FRAME266,RFL3645,TIRE-PMI;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");164958;376 ;91;90;10;78704523;G01;00001;     ;;HARNESS RANGE EXTENDER   ;6*2,RAP7740,DTECH-CO,FRAME266,RFL3795,TIRE-PMI;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");164959;376 ;91;90;10;78704530;G01;00001;     ;;HARNESS RANGE EXTENDER   ;6*2,RAP7990,DTECH-CO,FRAME266,RFL3945,TIRE-PMI;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");164960;376 ;91;90;10;78704535;G01;00001;     ;;HARNESS RANGE EXTENDER   ;6*2,RAP8240,DTECH-CO,FRAME266,RFL4095,TIRE-PMI;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");164961;376 ;91;90;10;78704544;G01;00001;     ;;HARNESS RANGE EXTENDER   ;6*2,RAP8490,DTECH-CO,FRAME266,RFL4245,TIRE-PMI;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");164962;376 ;91;90;10;78704551;G01;00001;     ;;HARNESS RANGE EXTENDER   ;6*2,RAP8790,DTECH-CO,FRAME266,RFL4345,TIRE-PMI;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");164963;376 ;91;90;10;78704556;G01;00001;     ;;HARNESS RANGE EXTENDER   ;6*2,RAP9090,DTECH-CO,FRAME266,RFL4045,TIRE-PMI;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");166456;376 ;91;90;5;82468237;G05;00001;     ;;BRACKETS                 ;6*2,RFL3395,RST-AIR;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");166457;376 ;91;90;5;82468237;G05;00001;     ;;BRACKETS                 ;6*2,RFL3545,RST-AIR;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");166458;376 ;91;90;5;82468237;G05;00001;     ;;BRACKETS                 ;6*2,RFL3645,RST-AIR;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");166459;376 ;91;90;5;82468237;G05;00001;     ;;BRACKETS                 ;6*2,RFL3695,RST-AIR;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");166460;376 ;91;90;5;82468237;G05;00001;     ;;BRACKETS                 ;6*2,RFL3795,RST-AIR;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");166461;376 ;91;90;5;82468237;G05;00001;     ;;BRACKETS                 ;6*2,RFL3945,RST-AIR;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");166462;376 ;91;90;5;82468237;G05;00001;     ;;BRACKETS                 ;6*2,RFL4045,RST-AIR;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");166463;376 ;91;90;5;82468237;G05;00001;     ;;BRACKETS                 ;6*2,RFL4095,RST-AIR;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");166464;376 ;91;90;5;82468237;G05;00001;     ;;BRACKETS                 ;6*2,RFL4245,RST-AIR;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");166465;376 ;91;90;5;82468237;G05;00001;     ;;BRACKETS                 ;6*2,RFL4345,RST-AIR;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");166466;376 ;91;90;5;82584192;G03;00001;     ;;BRACKETS                 ;6*2,RFL3045,RST-AIR5;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");166467;376 ;91;90;5;82584192;G03;00001;     ;;BRACKETS                 ;6*2,RFL3145,RST-AIR5;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");166468;376 ;91;90;5;82584192;G03;00001;     ;;BRACKETS                 ;6*2,RFL3295,RST-AIR5;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");166469;376 ;91;90;5;82584192;G03;00001;     ;;BRACKETS                 ;6*2,RFL3395,RST-AIR5;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");166470;376 ;91;90;5;82584192;G03;00001;     ;;BRACKETS                 ;6*2,RFL3545,RST-AIR5;K1603342;        ;5;020-010-070;;;;;;
55-00784;K1603342;"TPMS GND CABLE BRACKET  STRUCTURE UPDATE, PCA4";28221;202347;Introduced;;=T("A4");166471;376 ;91;90;5;82584192;G03;00001;     ;;BRACKETS                 ;6*2,RFL3645,RST-AIR5;K1603342;        ;5;020-010-070;;;;;;
